x y z Ax Ay Az
-0.548872 -0.788816 0.0 0.0 0.0 0.608597
-0.542527 -0.793426 0.0 0.0 0.0 0.598981
-0.536181 -0.798036 0.0 0.0 0.0 0.588940
-0.529836 -0.802646 0.0 0.0 0.0 0.578489
-0.523491 -0.807256 0.0 0.0 0.0 0.567642
-0.517146 -0.811866 0.0 0.0 0.0 0.556416
-0.510800 -0.816477 0.0 0.0 0.0 0.544826
-0.504455 -0.821087 0.0 0.0 0.0 0.532889
-0.498110 -0.825697 0.0 0.0 0.0 0.520622
-0.491765 -0.830307 0.0 0.0 0.0 0.508042
-0.485419 -0.834917 0.0 0.0 0.0 0.495166
-0.479074 -0.839527 0.0 0.0 0.0 0.482012
-0.472729 -0.844137 0.0 0.0 0.0 0.468599
-0.466384 -0.848747 0.0 0.0 0.0 0.454945
-0.460039 -0.853357 0.0 0.0 0.0 0.441069
-0.453693 -0.857967 0.0 0.0 0.0 0.426990
-0.447348 -0.862577 0.0 0.0 0.0 0.412728
-0.441003 -0.867187 0.0 0.0 0.0 0.398301
-0.434658 -0.871797 0.0 0.0 0.0 0.383730
-0.428312 -0.876408 0.0 0.0 0.0 0.369033
-0.421967 -0.881018 0.0 0.0 0.0 0.354233
-0.415622 -0.885628 0.0 0.0 0.0 0.339347
-0.409277 -0.890238 0.0 0.0 0.0 0.324398
-0.402931 -0.894848 0.0 0.0 0.0 0.309404
-0.396586 -0.899458 0.0 0.0 0.0 0.294386
-0.390241 -0.904068 0.0 0.0 0.0 0.279365
-0.383896 -0.908678 0.0 0.0 0.0 0.264360
-0.377551 -0.913288 0.0 0.0 0.0 0.249393
-0.371205 -0.917898 0.0 0.0 0.0 0.234482
-0.364860 -0.922508 0.0 0.0 0.0 0.219650
-0.358515 -0.927118 0.0 0.0 0.0 0.204914
-0.352170 -0.931729 0.0 0.0 0.0 0.190296
-0.345824 -0.936339 0.0 0.0 0.0 0.175816
-0.804416 -0.593458 0.0 0.0 0.0 0.551834
-0.798071 -0.598068 0.0 0.0 0.0 0.564771
-0.791726 -0.602678 0.0 0.0 0.0 0.577224
-0.785380 -0.607288 0.0 0.0 0.0 0.589181
-0.779035 -0.611898 0.0 0.0 0.0 0.600632
-0.772690 -0.616508 0.0 0.0 0.0 0.611565
-0.766345 -0.621118 0.0 0.0 0.0 0.621970
-0.760000 -0.625728 0.0 0.0 0.0 0.631839
-0.753654 -0.630338 0.0 0.0 0.0 0.641162
-0.747309 -0.634948 0.0 0.0 0.0 0.649932
-0.740964 -0.639558 0.0 0.0 0.0 0.658141
-0.734619 -0.644168 0.0 0.0 0.0 0.665782
-0.728273 -0.648778 0.0 0.0 0.0 0.672848
-0.721928 -0.653389 0.0 0.0 0.0 0.679336
-0.715583 -0.657999 0.0 0.0 0.0 0.685239
-0.709238 -0.662609 0.0 0.0 0.0 0.690554
-0.702892 -0.667219 0.0 0.0 0.0 0.695277
-0.696547 -0.671829 0.0 0.0 0.0 0.699406
-0.690202 -0.676439 0.0 0.0 0.0 0.702938
-0.683857 -0.681049 0.0 0.0 0.0 0.705873
-0.677512 -0.685659 0.0 0.0 0.0 0.708209
-0.671166 -0.690269 0.0 0.0 0.0 0.709947
-0.664821 -0.694879 0.0 0.0 0.0 0.711088
-0.658476 -0.699489 0.0 0.0 0.0 0.711633
-0.652131 -0.704099 0.0 0.0 0.0 0.711584
-0.645785 -0.708710 0.0 0.0 0.0 0.710944
-0.639440 -0.713320 0.0 0.0 0.0 0.709717
-0.633095 -0.717930 0.0 0.0 0.0 0.707907
-0.626750 -0.722540 0.0 0.0 0.0 0.705519
-0.620404 -0.727150 0.0 0.0 0.0 0.702559
-0.614059 -0.731760 0.0 0.0 0.0 0.699033
-0.607714 -0.736370 0.0 0.0 0.0 0.694947
-0.601369 -0.740980 0.0 0.0 0.0 0.690310
-0.595024 -0.745590 0.0 0.0 0.0 0.685130
-0.588678 -0.750200 0.0 0.0 0.0 0.679416
-0.582333 -0.754810 0.0 0.0 0.0 0.673176
-0.575988 -0.759420 0.0 0.0 0.0 0.666422
-0.569643 -0.764030 0.0 0.0 0.0 0.659165
-0.563297 -0.768641 0.0 0.0 0.0 0.651414
-0.556952 -0.773251 0.0 0.0 0.0 0.643183
-0.550607 -0.777861 0.0 0.0 0.0 0.634484
-0.544262 -0.782471 0.0 0.0 0.0 0.625329
-0.537916 -0.787081 0.0 0.0 0.0 0.615733
-0.531571 -0.791691 0.0 0.0 0.0 0.605709
-0.525226 -0.796301 0.0 0.0 0.0 0.595272
-0.518881 -0.800911 0.0 0.0 0.0 0.584437
-0.512536 -0.805521 0.0 0.0 0.0 0.573220
-0.506190 -0.810131 0.0 0.0 0.0 0.561636
-0.499845 -0.814741 0.0 0.0 0.0 0.549702
-0.493500 -0.819351 0.0 0.0 0.0 0.537434
-0.487155 -0.823962 0.0 0.0 0.0 0.524850
-0.480809 -0.828572 0.0 0.0 0.0 0.511967
-0.474464 -0.833182 0.0 0.0 0.0 0.498803
-0.468119 -0.837792 0.0 0.0 0.0 0.485377
-0.461774 -0.842402 0.0 0.0 0.0 0.471706
-0.455428 -0.847012 0.0 0.0 0.0 0.457809
-0.449083 -0.851622 0.0 0.0 0.0 0.443707
-0.442738 -0.856232 0.0 0.0 0.0 0.429417
-0.436393 -0.860842 0.0 0.0 0.0 0.414959
-0.430048 -0.865452 0.0 0.0 0.0 0.400353
-0.423702 -0.870062 0.0 0.0 0.0 0.385619
-0.417357 -0.874672 0.0 0.0 0.0 0.370777
-0.411012 -0.879282 0.0 0.0 0.0 0.355846
-0.404667 -0.883893 0.0 0.0 0.0 0.340847
-0.398321 -0.888503 0.0 0.0 0.0 0.325801
-0.391976 -0.893113 0.0 0.0 0.0 0.310727
-0.385631 -0.897723 0.0 0.0 0.0 0.295646
-0.379286 -0.902333 0.0 0.0 0.0 0.280578
-0.372940 -0.906943 0.0 0.0 0.0 0.265544
-0.366595 -0.911553 0.0 0.0 0.0 0.250563
-0.360250 -0.916163 0.0 0.0 0.0 0.235656
-0.353905 -0.920773 0.0 0.0 0.0 0.220843
-0.347560 -0.925383 0.0 0.0 0.0 0.206143
-0.341214 -0.929993 0.0 0.0 0.0 0.191578
-0.334869 -0.934603 0.0 0.0 0.0 0.177165
-0.328524 -0.939214 0.0 0.0 0.0 0.162926
-0.322179 -0.943824 0.0 0.0 0.0 0.148878
-0.315833 -0.948434 0.0 0.0 0.0 0.135041
-0.818842 -0.573282 0.0 0.0 0.0 0.524677
-0.812497 -0.577892 0.0 0.0 0.0 0.539028
-0.806151 -0.582502 0.0 0.0 0.0 0.552935
-0.799806 -0.587112 0.0 0.0 0.0 0.566385
-0.793461 -0.591722 0.0 0.0 0.0 0.579365
-0.787116 -0.596332 0.0 0.0 0.0 0.591863
-0.780770 -0.600943 0.0 0.0 0.0 0.603867
-0.774425 -0.605553 0.0 0.0 0.0 0.615365
-0.768080 -0.610163 0.0 0.0 0.0 0.626346
-0.761735 -0.614773 0.0 0.0 0.0 0.636801
-0.755389 -0.619383 0.0 0.0 0.0 0.646721
-0.749044 -0.623993 0.0 0.0 0.0 0.656095
-0.742699 -0.628603 0.0 0.0 0.0 0.664917
-0.736354 -0.633213 0.0 0.0 0.0 0.673179
-0.730009 -0.637823 0.0 0.0 0.0 0.680873
-0.723663 -0.642433 0.0 0.0 0.0 0.687994
-0.717318 -0.647043 0.0 0.0 0.0 0.694535
-0.710973 -0.651653 0.0 0.0 0.0 0.700493
-0.704628 -0.656263 0.0 0.0 0.0 0.705862
-0.698282 -0.660874 0.0 0.0 0.0 0.710640
-0.691937 -0.665484 0.0 0.0 0.0 0.714823
-0.685592 -0.670094 0.0 0.0 0.0 0.718409
-0.679247 -0.674704 0.0 0.0 0.0 0.721398
-0.672901 -0.679314 0.0 0.0 0.0 0.723788
-0.666556 -0.683924 0.0 0.0 0.0 0.725579
-0.660211 -0.688534 0.0 0.0 0.0 0.726772
-0.653866 -0.693144 0.0 0.0 0.0 0.727368
-0.647521 -0.697754 0.0 0.0 0.0 0.727370
-0.641175 -0.702364 0.0 0.0 0.0 0.726780
-0.634830 -0.706974 0.0 0.0 0.0 0.725602
-0.628485 -0.711584 0.0 0.0 0.0 0.723839
-0.622140 -0.716195 0.0 0.0 0.0 0.721497
-0.615794 -0.720805 0.0 0.0 0.0 0.718582
-0.609449 -0.725415 0.0 0.0 0.0 0.715099
-0.603104 -0.730025 0.0 0.0 0.0 0.711055
-0.596759 -0.734635 0.0 0.0 0.0 0.706458
-0.590413 -0.739245 0.0 0.0 0.0 0.701316
-0.584068 -0.743855 0.0 0.0 0.0 0.695638
-0.577723 -0.748465 0.0 0.0 0.0 0.689433
-0.571378 -0.753075 0.0 0.0 0.0 0.682711
-0.565033 -0.757685 0.0 0.0 0.0 0.675483
-0.558687 -0.762295 0.0 0.0 0.0 0.667760
-0.552342 -0.766905 0.0 0.0 0.0 0.659554
-0.545997 -0.771515 0.0 0.0 0.0 0.650878
-0.539652 -0.776126 0.0 0.0 0.0 0.641744
-0.533306 -0.780736 0.0 0.0 0.0 0.632165
-0.526961 -0.785346 0.0 0.0 0.0 0.622156
-0.520616 -0.789956 0.0 0.0 0.0 0.611731
-0.514271 -0.794566 0.0 0.0 0.0 0.600906
-0.507925 -0.799176 0.0 0.0 0.0 0.589695
-0.501580 -0.803786 0.0 0.0 0.0 0.578114
-0.495235 -0.808396 0.0 0.0 0.0 0.566180
-0.488890 -0.813006 0.0 0.0 0.0 0.553910
-0.482545 -0.817616 0.0 0.0 0.0 0.541320
-0.476199 -0.822226 0.0 0.0 0.0 0.528428
-0.469854 -0.826836 0.0 0.0 0.0 0.515251
-0.463509 -0.831447 0.0 0.0 0.0 0.501809
-0.457164 -0.836057 0.0 0.0 0.0 0.488119
-0.450818 -0.840667 0.0 0.0 0.0 0.474200
-0.444473 -0.845277 0.0 0.0 0.0 0.460071
-0.438128 -0.849887 0.0 0.0 0.0 0.445752
-0.431783 -0.854497 0.0 0.0 0.0 0.431261
-0.425437 -0.859107 0.0 0.0 0.0 0.416619
-0.419092 -0.863717 0.0 0.0 0.0 0.401844
-0.412747 -0.868327 0.0 0.0 0.0 0.386958
-0.406402 -0.872937 0.0 0.0 0.0 0.371980
-0.400057 -0.877547 0.0 0.0 0.0 0.356931
-0.393711 -0.882157 0.0 0.0 0.0 0.341830
-0.387366 -0.886768 0.0 0.0 0.0 0.326698
-0.381021 -0.891378 0.0 0.0 0.0 0.311555
-0.374676 -0.895988 0.0 0.0 0.0 0.296422
-0.368330 -0.900598 0.0 0.0 0.0 0.281318
-0.361985 -0.905208 0.0 0.0 0.0 0.266265
-0.355640 -0.909818 0.0 0.0 0.0 0.251282
-0.349295 -0.914428 0.0 0.0 0.0 0.236389
-0.342949 -0.919038 0.0 0.0 0.0 0.221606
-0.336604 -0.923648 0.0 0.0 0.0 0.206954
-0.330259 -0.928258 0.0 0.0 0.0 0.192451
-0.323914 -0.932868 0.0 0.0 0.0 0.178118
-0.317569 -0.937478 0.0 0.0 0.0 0.163973
-0.311223 -0.942088 0.0 0.0 0.0 0.150035
-0.304878 -0.946699 0.0 0.0 0.0 0.136324
-0.298533 -0.951309 0.0 0.0 0.0 0.122858
-0.292188 -0.955919 0.0 0.0 0.0 0.109654
-0.826922 -0.557717 0.0 0.0 0.0 0.508859
-0.820577 -0.562327 0.0 0.0 0.0 0.524086
-0.814232 -0.566937 0.0 0.0 0.0 0.538900
-0.807886 -0.571547 0.0 0.0 0.0 0.553286
-0.801541 -0.576157 0.0 0.0 0.0 0.567230
-0.795196 -0.580767 0.0 0.0 0.0 0.580719
-0.788851 -0.585377 0.0 0.0 0.0 0.593739
-0.782506 -0.589987 0.0 0.0 0.0 0.606278
-0.776160 -0.594597 0.0 0.0 0.0 0.618325
-0.769815 -0.599207 0.0 0.0 0.0 0.629867
-0.763470 -0.603817 0.0 0.0 0.0 0.640893
-0.757125 -0.608428 0.0 0.0 0.0 0.651395
-0.750779 -0.613038 0.0 0.0 0.0 0.661362
-0.744434 -0.617648 0.0 0.0 0.0 0.670785
-0.738089 -0.622258 0.0 0.0 0.0 0.679656
-0.731744 -0.626868 0.0 0.0 0.0 0.687967
-0.725398 -0.631478 0.0 0.0 0.0 0.695711
-0.719053 -0.636088 0.0 0.0 0.0 0.702883
-0.712708 -0.640698 0.0 0.0 0.0 0.709475
-0.706363 -0.645308 0.0 0.0 0.0 0.715484
-0.700018 -0.649918 0.0 0.0 0.0 0.720905
-0.693672 -0.654528 0.0 0.0 0.0 0.725734
-0.687327 -0.659138 0.0 0.0 0.0 0.729969
-0.680982 -0.663748 0.0 0.0 0.0 0.733607
-0.674637 -0.668359 0.0 0.0 0.0 0.736646
-0.668291 -0.672969 0.0 0.0 0.0 0.739087
-0.661946 -0.677579 0.0 0.0 0.0 0.740928
-0.655601 -0.682189 0.0 0.0 0.0 0.742170
-0.649256 -0.686799 0.0 0.0 0.0 0.742815
-0.642910 -0.691409 0.0 0.0 0.0 0.742865
-0.636565 -0.696019 0.0 0.0 0.0 0.742322
-0.630220 -0.700629 0.0 0.0 0.0 0.741190
-0.623875 -0.705239 0.0 0.0 0.0 0.739472
-0.617530 -0.709849 0.0 0.0 0.0 0.737173
-0.611184 -0.714459 0.0 0.0 0.0 0.734300
-0.604839 -0.719069 0.0 0.0 0.0 0.730858
-0.598494 -0.723680 0.0 0.0 0.0 0.726853
-0.592149 -0.728290 0.0 0.0 0.0 0.722293
-0.585803 -0.732900 0.0 0.0 0.0 0.717187
-0.579458 -0.737510 0.0 0.0 0.0 0.711542
-0.573113 -0.742120 0.0 0.0 0.0 0.705369
-0.566768 -0.746730 0.0 0.0 0.0 0.698677
-0.560422 -0.751340 0.0 0.0 0.0 0.691476
-0.554077 -0.755950 0.0 0.0 0.0 0.683778
-0.547732 -0.760560 0.0 0.0 0.0 0.675595
-0.541387 -0.765170 0.0 0.0 0.0 0.666939
-0.535042 -0.769780 0.0 0.0 0.0 0.657823
-0.528696 -0.774390 0.0 0.0 0.0 0.648260
-0.522351 -0.779001 0.0 0.0 0.0 0.638264
-0.516006 -0.783611 0.0 0.0 0.0 0.627849
-0.509661 -0.788221 0.0 0.0 0.0 0.617030
-0.503315 -0.792831 0.0 0.0 0.0 0.605823
-0.496970 -0.797441 0.0 0.0 0.0 0.594244
-0.490625 -0.802051 0.0 0.0 0.0 0.582308
-0.484280 -0.806661 0.0 0.0 0.0 0.570032
