# x_norm y_norm Actual_u
8.351300e-01 -2.558763e-01 -3.570240e-01
8.279622e-01 -2.526850e-01 -3.673980e-01
8.207945e-01 -2.494938e-01 -3.772770e-01
8.136257e-01 -2.463016e-01 -3.866580e-01
8.064579e-01 -2.431103e-01 -3.955340e-01
7.992901e-01 -2.399191e-01 -4.039040e-01
7.921223e-01 -2.367279e-01 -4.117620e-01
7.849546e-01 -2.335366e-01 -4.191070e-01
7.777868e-01 -2.303454e-01 -4.259370e-01
7.706190e-01 -2.271541e-01 -4.322490e-01
7.634512e-01 -2.239629e-01 -4.380420e-01
7.562834e-01 -2.207717e-01 -4.433160e-01
7.491157e-01 -2.175804e-01 -4.480710e-01
7.419479e-01 -2.143892e-01 -4.523080e-01
7.347801e-01 -2.111969e-01 -4.560270e-01
7.276123e-01 -2.080057e-01 -4.592310e-01
7.204445e-01 -2.048145e-01 -4.619210e-01
7.132768e-01 -2.016232e-01 -4.641010e-01
7.061090e-01 -1.984320e-01 -4.657730e-01
6.989402e-01 -1.952408e-01 -4.669420e-01
6.917724e-01 -1.920495e-01 -4.676110e-01
6.846046e-01 -1.888583e-01 -4.677870e-01
6.774368e-01 -1.856670e-01 -4.674740e-01
6.702691e-01 -1.824758e-01 -4.666780e-01
6.631013e-01 -1.792846e-01 -4.654050e-01
6.559335e-01 -1.760923e-01 -4.636640e-01
6.487657e-01 -1.729011e-01 -4.614600e-01
6.415979e-01 -1.697098e-01 -4.588030e-01
6.344302e-01 -1.665186e-01 -4.557000e-01
6.272624e-01 -1.633274e-01 -4.521610e-01
6.200946e-01 -1.601361e-01 -4.481940e-01
6.129268e-01 -1.569449e-01 -4.438100e-01
6.057590e-01 -1.537537e-01 -4.390190e-01
5.985913e-01 -1.505624e-01 -4.338310e-01
5.914235e-01 -1.473712e-01 -4.282580e-01
5.842547e-01 -1.441799e-01 -4.223100e-01
5.770869e-01 -1.409877e-01 -4.160010e-01
5.699191e-01 -1.377965e-01 -4.093410e-01
5.627513e-01 -1.346052e-01 -4.023440e-01
5.555836e-01 -1.314140e-01 -3.950220e-01
5.484158e-01 -1.282228e-01 -3.873890e-01
5.412480e-01 -1.250315e-01 -3.794590e-01
5.340802e-01 -1.218403e-01 -3.712440e-01
5.269124e-01 -1.186490e-01 -3.627590e-01
5.197447e-01 -1.154578e-01 -3.540190e-01
5.125769e-01 -1.122666e-01 -3.450380e-01
5.054091e-01 -1.090753e-01 -3.358320e-01
4.982413e-01 -1.058831e-01 -3.264140e-01
4.910735e-01 -1.026918e-01 -3.168010e-01
4.839058e-01 -9.950061e-02 -3.070080e-01
4.767380e-01 -9.630937e-02 -2.970500e-01
4.695692e-01 -9.311813e-02 -2.869440e-01
4.624014e-01 -8.992689e-02 -2.767050e-01
4.552336e-01 -8.673565e-02 -2.663490e-01
4.480658e-01 -8.354442e-02 -2.558930e-01
4.408981e-01 -8.035318e-02 -2.453530e-01
4.337303e-01 -7.716194e-02 -2.347440e-01
4.265625e-01 -7.397070e-02 -2.240840e-01
4.193947e-01 -7.077846e-02 -2.133880e-01
4.122269e-01 -6.758722e-02 -2.026730e-01
4.050592e-01 -6.439599e-02 -1.919550e-01
3.978914e-01 -6.120475e-02 -1.812510e-01
-3.117249e-01 2.547368e-01 -5.953180e-01
-3.188927e-01 2.579281e-01 -6.100250e-01
-3.260605e-01 2.611193e-01 -6.245300e-01
-3.332293e-01 2.643106e-01 -6.388160e-01
-3.403971e-01 2.675018e-01 -6.528670e-01
-3.475649e-01 2.706930e-01 -6.666660e-01
-3.547326e-01 2.738843e-01 -6.801970e-01
-3.619004e-01 2.770765e-01 -6.934460e-01
-3.690682e-01 2.802677e-01 -7.063950e-01
-3.762360e-01 2.834590e-01 -7.190310e-01
-3.834038e-01 2.866502e-01 -7.313390e-01
-3.905715e-01 2.898415e-01 -7.433030e-01
-3.977393e-01 2.930327e-01 -7.549080e-01
-4.049071e-01 2.962239e-01 -7.661430e-01
-4.120749e-01 2.994152e-01 -7.769910e-01
-4.192427e-01 3.026064e-01 -7.874410e-01
-4.264104e-01 3.057976e-01 -7.974780e-01
-4.335782e-01 3.089889e-01 -8.070900e-01
-4.407460e-01 3.121811e-01 -8.162660e-01
-4.479148e-01 3.153724e-01 -8.249930e-01
-4.550826e-01 3.185636e-01 -8.332590e-01
-4.622504e-01 3.217548e-01 -8.410540e-01
-4.694181e-01 3.249461e-01 -8.483670e-01
-4.765859e-01 3.281373e-01 -8.551870e-01
-4.837537e-01 3.313286e-01 -8.615060e-01
-4.909215e-01 3.345198e-01 -8.673130e-01
-4.980893e-01 3.377110e-01 -8.726000e-01
-5.052570e-01 3.409023e-01 -8.773590e-01
-5.124248e-01 3.440935e-01 -8.815820e-01
-5.195926e-01 3.472857e-01 -8.852620e-01
-5.267604e-01 3.504770e-01 -8.883910e-01
-5.339282e-01 3.536682e-01 -8.909640e-01
-5.410959e-01 3.568595e-01 -8.929750e-01
-5.482637e-01 3.600507e-01 -8.944190e-01
-5.554315e-01 3.632419e-01 -8.952910e-01
-5.626003e-01 3.664332e-01 -8.955870e-01
-5.697681e-01 3.696244e-01 -8.953030e-01
-5.769359e-01 3.728157e-01 -8.944370e-01
-5.841036e-01 3.760069e-01 -8.929860e-01
-5.912714e-01 3.791981e-01 -8.909480e-01
-5.984392e-01 3.823904e-01 -8.883220e-01
-6.056070e-01 3.855816e-01 -8.851080e-01
-6.127748e-01 3.887728e-01 -8.813040e-01
-6.199425e-01 3.919641e-01 -8.769120e-01
-6.271103e-01 3.951553e-01 -8.719320e-01
-6.342781e-01 3.983466e-01 -8.663660e-01
-6.414459e-01 4.015378e-01 -8.602160e-01
-6.486137e-01 4.047290e-01 -8.534850e-01
-6.557814e-01 4.079203e-01 -8.461760e-01
-6.629492e-01 4.111115e-01 -8.382930e-01
-6.701170e-01 4.143027e-01 -8.298400e-01
-6.772858e-01 4.174950e-01 -8.208220e-01
-6.844536e-01 4.206862e-01 -8.112440e-01
-6.916213e-01 4.238775e-01 -8.011130e-01
-6.987891e-01 4.270687e-01 -7.904350e-01
-7.059569e-01 4.302599e-01 -7.792180e-01
-7.131247e-01 4.334512e-01 -7.674680e-01
-7.202925e-01 4.366424e-01 -7.551940e-01
-7.274603e-01 4.398337e-01 -7.424040e-01
-7.346280e-01 4.430249e-01 -7.291080e-01
-7.417958e-01 4.462161e-01 -7.153160e-01
-7.489636e-01 4.494074e-01 -7.010370e-01
-7.561314e-01 4.525996e-01 -6.862820e-01
-7.632992e-01 4.557908e-01 -6.710610e-01
-7.704669e-01 4.589821e-01 -6.553880e-01
-7.776347e-01 4.621733e-01 -6.392720e-01
-7.848025e-01 4.653646e-01 -6.227280e-01
-7.919713e-01 4.685558e-01 -6.057670e-01
-7.991391e-01 4.717470e-01 -5.884030e-01
-8.063068e-01 4.749383e-01 -5.706490e-01
-8.134746e-01 4.781295e-01 -5.525190e-01
-8.206424e-01 4.813208e-01 -5.340280e-01
-8.278102e-01 4.845120e-01 -5.151910e-01
-8.349780e-01 4.877042e-01 -4.960210e-01
-8.421458e-01 4.908955e-01 -4.765350e-01
-8.493135e-01 4.940867e-01 -4.567480e-01
-8.564813e-01 4.972779e-01 -4.366760e-01
-8.636491e-01 5.004692e-01 -4.163350e-01
9.466243e-01 -3.141049e-01 -1.401530e-01
9.394555e-01 -3.109136e-01 -1.575640e-01
9.322877e-01 -3.077224e-01 -1.746310e-01
9.251199e-01 -3.045312e-01 -1.913410e-01
9.179522e-01 -3.013399e-01 -2.076820e-01
9.107844e-01 -2.981487e-01 -2.236430e-01
9.036166e-01 -2.949574e-01 -2.392110e-01
8.964488e-01 -2.917662e-01 -2.543740e-01
8.892810e-01 -2.885750e-01 -2.691240e-01
8.821133e-01 -2.853827e-01 -2.834480e-01
8.749455e-01 -2.821915e-01 -2.973380e-01
8.677777e-01 -2.790003e-01 -3.107840e-01
8.606099e-01 -2.758090e-01 -3.237770e-01
8.534421e-01 -2.726178e-01 -3.363090e-01
8.462744e-01 -2.694265e-01 -3.483720e-01
8.391066e-01 -2.662353e-01 -3.599590e-01
8.319388e-01 -2.630441e-01 -3.710630e-01
8.247700e-01 -2.598528e-01 -3.816780e-01
8.176022e-01 -2.566616e-01 -3.917970e-01
8.104344e-01 -2.534703e-01 -4.014170e-01
8.032667e-01 -2.502781e-01 -4.105320e-01
7.960989e-01 -2.470869e-01 -4.191380e-01
7.889311e-01 -2.438956e-01 -4.272310e-01
7.817633e-01 -2.407044e-01 -4.348090e-01
7.745955e-01 -2.375132e-01 -4.418690e-01
7.674278e-01 -2.343219e-01 -4.484100e-01
7.602600e-01 -2.311307e-01 -4.544290e-01
7.530922e-01 -2.279394e-01 -4.599270e-01
7.459244e-01 -2.247482e-01 -4.649020e-01
7.387566e-01 -2.215570e-01 -4.693560e-01
7.315889e-01 -2.183657e-01 -4.732890e-01
7.244211e-01 -2.151735e-01 -4.767030e-01
7.172533e-01 -2.119822e-01 -4.796000e-01
7.100845e-01 -2.087910e-01 -4.819810e-01
7.029167e-01 -2.055998e-01 -4.838520e-01
6.957490e-01 -2.024085e-01 -4.852140e-01
6.885812e-01 -1.992173e-01 -4.860720e-01
6.814134e-01 -1.960261e-01 -4.864320e-01
6.742456e-01 -1.928348e-01 -4.862980e-01
6.670778e-01 -1.896436e-01 -4.856750e-01
6.599100e-01 -1.864523e-01 -4.845710e-01
6.527423e-01 -1.832611e-01 -4.829920e-01
6.455745e-01 -1.800689e-01 -4.809460e-01
6.384067e-01 -1.768776e-01 -4.784390e-01
6.312389e-01 -1.736864e-01 -4.754810e-01
6.240711e-01 -1.704952e-01 -4.720800e-01
6.169034e-01 -1.673039e-01 -4.682450e-01
6.097356e-01 -1.641127e-01 -4.639860e-01
6.025678e-01 -1.609214e-01 -4.593130e-01
5.953990e-01 -1.577302e-01 -4.542360e-01
5.882312e-01 -1.545390e-01 -4.487670e-01
5.810635e-01 -1.513477e-01 -4.429160e-01
5.738957e-01 -1.481565e-01 -4.366960e-01
5.667279e-01 -1.449642e-01 -4.301180e-01
5.595601e-01 -1.417730e-01 -4.231950e-01
5.523923e-01 -1.385818e-01 -4.159400e-01
5.452245e-01 -1.353905e-01 -4.083650e-01
5.380568e-01 -1.321993e-01 -4.004840e-01
5.308890e-01 -1.290081e-01 -3.923120e-01
5.237212e-01 -1.258168e-01 -3.838610e-01
5.165534e-01 -1.226256e-01 -3.751460e-01
5.093856e-01 -1.194343e-01 -3.661830e-01
5.022179e-01 -1.162431e-01 -3.569850e-01
4.950501e-01 -1.130519e-01 -3.475670e-01
4.878823e-01 -1.098596e-01 -3.379450e-01
4.807135e-01 -1.066684e-01 -3.281350e-01
4.735457e-01 -1.034771e-01 -3.181510e-01
4.663780e-01 -1.002859e-01 -3.080100e-01
4.592102e-01 -9.709467e-02 -2.977280e-01
4.520424e-01 -9.390343e-02 -2.873200e-01
4.448746e-01 -9.071220e-02 -2.768020e-01
4.377068e-01 -8.752096e-02 -2.661920e-01
4.305390e-01 -8.432972e-02 -2.555040e-01
4.233713e-01 -8.113848e-02 -2.447560e-01
4.162035e-01 -7.794724e-02 -2.339640e-01
4.090357e-01 -7.475500e-02 -2.231430e-01
4.018679e-01 -7.156377e-02 -2.123110e-01
3.947001e-01 -6.837253e-02 -2.014840e-01
-3.149162e-01 2.475691e-01 -5.860450e-01
-3.220850e-01 2.507603e-01 -6.005980e-01
-3.292528e-01 2.539515e-01 -6.149550e-01
-3.364205e-01 2.571428e-01 -6.291000e-01
-3.435883e-01 2.603340e-01 -6.430160e-01
-3.507561e-01 2.635252e-01 -6.566870e-01
-3.579239e-01 2.667165e-01 -6.700980e-01
-3.650917e-01 2.699077e-01 -6.832330e-01
-3.722594e-01 2.731000e-01 -6.960760e-01
-3.794272e-01 2.762912e-01 -7.086110e-01
-3.865950e-01 2.794824e-01 -7.208240e-01
-3.937628e-01 2.826737e-01 -7.327010e-01
-4.009306e-01 2.858649e-01 -7.442260e-01
-4.080983e-01 2.890562e-01 -7.553850e-01
-4.152661e-01 2.922474e-01 -7.661660e-01
-4.224339e-01 2.954386e-01 -7.765530e-01
-4.296017e-01 2.986299e-01 -7.865340e-01
-4.367705e-01 3.018211e-01 -7.960960e-01
-4.439382e-01 3.050123e-01 -8.052280e-01
-4.511060e-01 3.082046e-01 -8.139160e-01
-4.582738e-01 3.113958e-01 -8.221490e-01
-4.654416e-01 3.145871e-01 -8.299160e-01
-4.726094e-01 3.177783e-01 -8.372060e-01
-4.797772e-01 3.209695e-01 -8.440090e-01
-4.869449e-01 3.241608e-01 -8.503160e-01
-4.941127e-01 3.273520e-01 -8.561160e-01
-5.012805e-01 3.305433e-01 -8.614000e-01
-5.084483e-01 3.337345e-01 -8.661610e-01
-5.156161e-01 3.369257e-01 -8.703900e-01
-5.227838e-01 3.401170e-01 -8.740810e-01
-5.299516e-01 3.433092e-01 -8.772250e-01
-5.371194e-01 3.465004e-01 -8.798160e-01
-5.442872e-01 3.496917e-01 -8.818500e-01
-5.514560e-01 3.528829e-01 -8.833190e-01
-5.586237e-01 3.560742e-01 -8.842200e-01
-5.657915e-01 3.592654e-01 -8.845490e-01
-5.729593e-01 3.624566e-01 -8.843000e-01
-5.801271e-01 3.656479e-01 -8.834730e-01
-5.872949e-01 3.688391e-01 -8.820620e-01
-5.944627e-01 3.720303e-01 -8.800680e-01
-6.016304e-01 3.752216e-01 -8.774880e-01
-6.087982e-01 3.784138e-01 -8.743200e-01
-6.159660e-01 3.816051e-01 -8.705660e-01
-6.231338e-01 3.847963e-01 -8.662250e-01
-6.303016e-01 3.879875e-01 -8.612980e-01
-6.374693e-01 3.911788e-01 -8.557860e-01
-6.446371e-01 3.943700e-01 -8.496920e-01
-6.518049e-01 3.975613e-01 -8.430160e-01
-6.589727e-01 4.007525e-01 -8.357640e-01
-6.661415e-01 4.039437e-01 -8.279380e-01
-6.733092e-01 4.071350e-01 -8.195430e-01
-6.804770e-01 4.103262e-01 -8.105830e-01
-6.876448e-01 4.135184e-01 -8.010630e-01
-6.948126e-01 4.167097e-01 -7.909900e-01
-7.019804e-01 4.199009e-01 -7.803690e-01
-7.091481e-01 4.230922e-01 -7.692080e-01
-7.163159e-01 4.262834e-01 -7.575140e-01
-7.234837e-01 4.294746e-01 -7.452950e-01
-7.306515e-01 4.326659e-01 -7.325600e-01
-7.378193e-01 4.358571e-01 -7.193160e-01
-7.449871e-01 4.390484e-01 -7.055750e-01
-7.521548e-01 4.422396e-01 -6.913460e-01
-7.593226e-01 4.454308e-01 -6.766380e-01
-7.664904e-01 4.486231e-01 -6.614640e-01
-7.736582e-01 4.518143e-01 -6.458350e-01
-7.808270e-01 4.550055e-01 -6.297610e-01
-7.879947e-01 4.581968e-01 -6.132560e-01
-7.951625e-01 4.613880e-01 -5.963320e-01
-8.023303e-01 4.645793e-01 -5.790020e-01
-8.094981e-01 4.677705e-01 -5.612800e-01
-8.166659e-01 4.709617e-01 -5.431790e-01
-8.238336e-01 4.741530e-01 -5.247140e-01
-8.310014e-01 4.773442e-01 -5.058990e-01
-8.381692e-01 4.805354e-01 -4.867490e-01
-8.453370e-01 4.837277e-01 -4.672790e-01
-8.525048e-01 4.869189e-01 -4.475050e-01
-8.596726e-01 4.901102e-01 -4.274420e-01
-8.668403e-01 4.933014e-01 -4.071070e-01
9.434321e-01 -3.212727e-01 -1.505570e-01
9.362643e-01 -3.180814e-01 -1.681860e-01
9.290965e-01 -3.148902e-01 -1.854740e-01
9.219287e-01 -3.116989e-01 -2.024070e-01
9.147609e-01 -3.085077e-01 -2.189730e-01
9.075931e-01 -3.053165e-01 -2.351600e-01
9.004254e-01 -3.021252e-01 -2.509560e-01
8.932576e-01 -2.989340e-01 -2.663500e-01
8.860898e-01 -2.957427e-01 -2.813300e-01
8.789220e-01 -2.925515e-01 -2.958860e-01
8.717542e-01 -2.893593e-01 -3.100090e-01
8.645865e-01 -2.861680e-01 -3.236890e-01
8.574187e-01 -2.829768e-01 -3.369160e-01
8.502509e-01 -2.797856e-01 -3.496830e-01
8.430831e-01 -2.765943e-01 -3.619810e-01
8.359153e-01 -2.734031e-01 -3.738020e-01
8.287466e-01 -2.702118e-01 -3.851410e-01
8.215788e-01 -2.670206e-01 -3.959890e-01
8.144110e-01 -2.638294e-01 -4.063420e-01
8.072432e-01 -2.606381e-01 -4.161940e-01
8.000754e-01 -2.574469e-01 -4.255390e-01
7.929076e-01 -2.542547e-01 -4.343750e-01
7.857399e-01 -2.510634e-01 -4.426960e-01
7.785721e-01 -2.478722e-01 -4.505010e-01
7.714043e-01 -2.446809e-01 -4.577850e-01
7.642365e-01 -2.414897e-01 -4.645480e-01
7.570687e-01 -2.382985e-01 -4.707860e-01
7.499010e-01 -2.351072e-01 -4.765010e-01
7.427332e-01 -2.319160e-01 -4.816900e-01
7.355654e-01 -2.287247e-01 -4.863550e-01
7.283976e-01 -2.255335e-01 -4.904960e-01
7.212298e-01 -2.223423e-01 -4.941140e-01
7.140611e-01 -2.191500e-01 -4.972100e-01
7.068933e-01 -2.159588e-01 -4.997880e-01
6.997255e-01 -2.127676e-01 -5.018510e-01
6.925577e-01 -2.095763e-01 -5.034010e-01
6.853899e-01 -2.063851e-01 -5.044420e-01
6.782222e-01 -2.031938e-01 -5.049800e-01
6.710544e-01 -2.000026e-01 -5.050190e-01
6.638866e-01 -1.968114e-01 -5.045650e-01
6.567188e-01 -1.936201e-01 -5.036240e-01
6.495510e-01 -1.904289e-01 -5.022020e-01
6.423832e-01 -1.872366e-01 -5.003070e-01
6.352155e-01 -1.840454e-01 -4.979460e-01
6.280477e-01 -1.808542e-01 -4.951280e-01
6.208799e-01 -1.776629e-01 -4.918600e-01
6.137121e-01 -1.744717e-01 -4.881520e-01
6.065443e-01 -1.712805e-01 -4.840130e-01
5.993756e-01 -1.680892e-01 -4.794530e-01
5.922078e-01 -1.648980e-01 -4.744830e-01
5.850400e-01 -1.617067e-01 -4.691130e-01
5.778722e-01 -1.585155e-01 -4.633540e-01
5.707044e-01 -1.553243e-01 -4.572190e-01
5.635367e-01 -1.521320e-01 -4.507180e-01
5.563689e-01 -1.489408e-01 -4.438650e-01
5.492011e-01 -1.457496e-01 -4.366710e-01
5.420333e-01 -1.425583e-01 -4.291510e-01
5.348655e-01 -1.393671e-01 -4.213160e-01
5.276977e-01 -1.361758e-01 -4.131810e-01
5.205300e-01 -1.329846e-01 -4.047600e-01
5.133622e-01 -1.297934e-01 -3.960670e-01
5.061944e-01 -1.266021e-01 -3.871170e-01
4.990266e-01 -1.234109e-01 -3.779240e-01
4.918588e-01 -1.202196e-01 -3.685020e-01
4.846901e-01 -1.170274e-01 -3.588680e-01
4.775223e-01 -1.138362e-01 -3.490370e-01
4.703545e-01 -1.106449e-01 -3.390240e-01
4.631867e-01 -1.074537e-01 -3.288440e-01
4.560189e-01 -1.042625e-01 -3.185150e-01
4.488512e-01 -1.010712e-01 -3.080510e-01
4.416834e-01 -9.787998e-02 -2.974690e-01
4.345156e-01 -9.468874e-02 -2.867850e-01
4.273478e-01 -9.149750e-02 -2.760150e-01
4.201800e-01 -8.830626e-02 -2.651750e-01
4.130122e-01 -8.511502e-02 -2.542830e-01
4.058445e-01 -8.192279e-02 -2.433540e-01
3.986767e-01 -7.873155e-02 -2.324040e-01
-3.252762e-01 2.435925e-01 -5.906370e-01
-3.324440e-01 2.467838e-01 -6.048450e-01
-3.396118e-01 2.499750e-01 -6.188470e-01
-3.467796e-01 2.531662e-01 -6.326290e-01
-3.539473e-01 2.563575e-01 -6.461720e-01
-3.611151e-01 2.595487e-01 -6.594620e-01
-3.682829e-01 2.627399e-01 -6.724820e-01
-3.754507e-01 2.659312e-01 -6.852180e-01
-3.826185e-01 2.691234e-01 -6.976530e-01
-3.897862e-01 2.723147e-01 -7.097720e-01
-3.969540e-01 2.755059e-01 -7.215610e-01
-4.041218e-01 2.786971e-01 -7.330050e-01
-4.112896e-01 2.818884e-01 -7.440910e-01
-4.184574e-01 2.850796e-01 -7.548030e-01
-4.256251e-01 2.882708e-01 -7.651280e-01
-4.327939e-01 2.914621e-01 -7.750540e-01
-4.399617e-01 2.946533e-01 -7.845670e-01
-4.471295e-01 2.978446e-01 -7.936550e-01
-4.542973e-01 3.010358e-01 -8.023050e-01
-4.614650e-01 3.042280e-01 -8.105060e-01
-4.686328e-01 3.074193e-01 -8.182470e-01
-4.758006e-01 3.106105e-01 -8.255160e-01
-4.829684e-01 3.138018e-01 -8.323040e-01
-4.901362e-01 3.169930e-01 -8.386000e-01
-4.973040e-01 3.201842e-01 -8.443940e-01
-5.044717e-01 3.233755e-01 -8.496780e-01
-5.116395e-01 3.265667e-01 -8.544430e-01
-5.188073e-01 3.297579e-01 -8.586810e-01
-5.259751e-01 3.329492e-01 -8.623840e-01
-5.331429e-01 3.361404e-01 -8.655460e-01
-5.403106e-01 3.393327e-01 -8.681590e-01
-5.474794e-01 3.425239e-01 -8.702170e-01
-5.546472e-01 3.457151e-01 -8.717160e-01
-5.618150e-01 3.489064e-01 -8.726490e-01
-5.689828e-01 3.520976e-01 -8.730130e-01
-5.761505e-01 3.552889e-01 -8.728040e-01
-5.833183e-01 3.584801e-01 -8.720180e-01
-5.904861e-01 3.616713e-01 -8.706520e-01
-5.976539e-01 3.648626e-01 -8.687050e-01
-6.048217e-01 3.680538e-01 -8.661740e-01
-6.119895e-01 3.712450e-01 -8.630590e-01
-6.191572e-01 3.744373e-01 -8.593580e-01
-6.263250e-01 3.776285e-01 -8.550730e-01
-6.334928e-01 3.808198e-01 -8.502030e-01
-6.406606e-01 3.840110e-01 -8.447500e-01
-6.478284e-01 3.872022e-01 -8.387150e-01
-6.549961e-01 3.903935e-01 -8.321010e-01
-6.621649e-01 3.935847e-01 -8.249110e-01
-6.693327e-01 3.967759e-01 -8.171480e-01
-6.765005e-01 3.999672e-01 -8.088160e-01
-6.836683e-01 4.031584e-01 -7.999190e-01
-6.908360e-01 4.063497e-01 -7.904630e-01
-6.980038e-01 4.095419e-01 -7.804530e-01
-7.051716e-01 4.127331e-01 -7.698960e-01
-7.123394e-01 4.159244e-01 -7.587970e-01
-7.195072e-01 4.191156e-01 -7.471660e-01
-7.266749e-01 4.223069e-01 -7.350080e-01
-7.338427e-01 4.254981e-01 -7.223330e-01
-7.410105e-01 4.286893e-01 -7.091490e-01
-7.481783e-01 4.318806e-01 -6.954660e-01
-7.553461e-01 4.350718e-01 -6.812930e-01
-7.625139e-01 4.382630e-01 -6.666410e-01
-7.696816e-01 4.414543e-01 -6.515200e-01
-7.768504e-01 4.446465e-01 -6.359410e-01
-7.840182e-01 4.478378e-01 -6.199170e-01
-7.911860e-01 4.510290e-01 -6.034590e-01
-7.983538e-01 4.542202e-01 -5.865790e-01
-8.055215e-01 4.574115e-01 -5.692910e-01
-8.126893e-01 4.606027e-01 -5.516090e-01
-8.198571e-01 4.637940e-01 -5.335440e-01
-8.270249e-01 4.669852e-01 -5.151130e-01
-8.341927e-01 4.701764e-01 -4.963280e-01
-8.413604e-01 4.733677e-01 -4.772060e-01
-8.485282e-01 4.765589e-01 -4.577600e-01
-8.556960e-01 4.797511e-01 -4.380070e-01
-8.628638e-01 4.829424e-01 -4.179620e-01
-8.700316e-01 4.861336e-01 -3.976410e-01
9.402408e-01 -3.284404e-01 -1.611070e-01
9.330730e-01 -3.252492e-01 -1.789460e-01
9.259053e-01 -3.220580e-01 -1.964460e-01
9.187375e-01 -3.188667e-01 -2.135940e-01
9.115697e-01 -3.156755e-01 -2.303770e-01
9.044019e-01 -3.124842e-01 -2.467830e-01
8.972341e-01 -3.092930e-01 -2.627990e-01
8.900663e-01 -3.061018e-01 -2.784150e-01
8.828986e-01 -3.029105e-01 -2.936180e-01
8.757308e-01 -2.997193e-01 -3.083990e-01
8.685630e-01 -2.965271e-01 -3.227480e-01
8.613952e-01 -2.933358e-01 -3.366530e-01
8.542274e-01 -2.901446e-01 -3.501080e-01
8.470597e-01 -2.869533e-01 -3.631010e-01
8.398909e-01 -2.837621e-01 -3.756260e-01
8.327231e-01 -2.805709e-01 -3.876750e-01
8.255553e-01 -2.773796e-01 -3.992400e-01
8.183875e-01 -2.741884e-01 -4.103160e-01
8.112198e-01 -2.709971e-01 -4.208940e-01
8.040520e-01 -2.678059e-01 -4.309710e-01
7.968842e-01 -2.646147e-01 -4.405410e-01
7.897164e-01 -2.614224e-01 -4.495990e-01
7.825486e-01 -2.582312e-01 -4.581420e-01
7.753808e-01 -2.550400e-01 -4.661650e-01
7.682131e-01 -2.518487e-01 -4.736670e-01
7.610453e-01 -2.486575e-01 -4.806450e-01
7.538775e-01 -2.454662e-01 -4.870970e-01
7.467097e-01 -2.422750e-01 -4.930210e-01
7.395419e-01 -2.390838e-01 -4.984180e-01
7.323742e-01 -2.358925e-01 -5.032880e-01
7.252054e-01 -2.327013e-01 -5.076290e-01
7.180376e-01 -2.295100e-01 -5.114450e-01
7.108698e-01 -2.263178e-01 -5.147360e-01
7.037020e-01 -2.231266e-01 -5.175040e-01
6.965343e-01 -2.199353e-01 -5.197530e-01
6.893665e-01 -2.167441e-01 -5.214850e-01
6.821987e-01 -2.135529e-01 -5.227040e-01
6.750309e-01 -2.103616e-01 -5.234140e-01
6.678631e-01 -2.071704e-01 -5.236210e-01
6.606953e-01 -2.039791e-01 -5.233300e-01
6.535276e-01 -2.007879e-01 -5.225460e-01
6.463598e-01 -1.975967e-01 -5.212760e-01
6.391920e-01 -1.944054e-01 -5.195270e-01
6.320242e-01 -1.912132e-01 -5.173070e-01
6.248564e-01 -1.880220e-01 -5.146220e-01
6.176887e-01 -1.848307e-01 -5.114820e-01
6.105199e-01 -1.816395e-01 -5.078960e-01
6.033521e-01 -1.784482e-01 -5.038730e-01
5.961843e-01 -1.752570e-01 -4.994210e-01
5.890165e-01 -1.720658e-01 -4.945530e-01
5.818488e-01 -1.688745e-01 -4.892780e-01
5.746810e-01 -1.656833e-01 -4.836070e-01
5.675132e-01 -1.624920e-01 -4.775520e-01
5.603454e-01 -1.593008e-01 -4.711240e-01
5.531776e-01 -1.561086e-01 -4.643360e-01
5.460099e-01 -1.529173e-01 -4.572000e-01
5.388421e-01 -1.497261e-01 -4.497290e-01
5.316743e-01 -1.465349e-01 -4.419360e-01
5.245065e-01 -1.433436e-01 -4.338360e-01
5.173387e-01 -1.401524e-01 -4.254410e-01
5.101709e-01 -1.369611e-01 -4.167650e-01
5.030032e-01 -1.337699e-01 -4.078240e-01
4.958344e-01 -1.305787e-01 -3.986320e-01
4.886666e-01 -1.273874e-01 -3.892030e-01
4.814988e-01 -1.241962e-01 -3.795530e-01
4.743310e-01 -1.210039e-01 -3.696970e-01
4.671633e-01 -1.178127e-01 -3.596510e-01
4.599955e-01 -1.146215e-01 -3.494290e-01
4.528277e-01 -1.114302e-01 -3.390490e-01
4.456599e-01 -1.082390e-01 -3.285260e-01
4.384921e-01 -1.050478e-01 -3.178760e-01
4.313244e-01 -1.018565e-01 -3.071150e-01
4.241566e-01 -9.866528e-02 -2.962600e-01
4.169888e-01 -9.547404e-02 -2.853260e-01
4.098210e-01 -9.228281e-02 -2.743300e-01
4.026532e-01 -8.909157e-02 -2.632890e-01
3.954854e-01 -8.589933e-02 -2.522190e-01
-3.284674e-01 2.364247e-01 -5.801480e-01
-3.356352e-01 2.396160e-01 -5.942060e-01
-3.428030e-01 2.428072e-01 -6.080660e-01
-3.499708e-01 2.459984e-01 -6.217110e-01
-3.571386e-01 2.491897e-01 -6.351260e-01
-3.643064e-01 2.523809e-01 -6.482940e-01
-3.714741e-01 2.555722e-01 -6.612000e-01
-3.786419e-01 2.587634e-01 -6.738280e-01
-3.858097e-01 2.619546e-01 -6.861620e-01
-3.929775e-01 2.651469e-01 -6.981880e-01
